_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore,learningVersion
ObjectId(5a120633e10a9b00012a871e),0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,18,nn,1,3,,,,20,0,36,8,3,4,2,8,,54,0.2
ObjectId(5a120633e10a9b00012a871f),0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,18,nn,2,3,3,,,36,8,20,0,5,6,1,4,,13,0.2
ObjectId(5a120633e10a9b00012a8720),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,18,nn,3,1,3,3,,20,0,36,8,3,4,2,8,,54,0.2
ObjectId(5a120633e10a9b00012a8721),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,18,nn,4,3,1,3,3,36,8,20,0,2,6,1,4,,13,0.2
ObjectId(5a120635e10a9b00012a8756),0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,19,nn,1,3,,,,42,9,24,2,2,4,3,4,,13,0.2
ObjectId(5a120635e10a9b00012a8757),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,19,nn,2,3,3,,,24,2,42,9,3,6,0,8,,54,0.2
ObjectId(5a120635e10a9b00012a8758),0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,19,nn,3,1,3,3,,42,9,24,2,5,4,3,4,,13,0.2
ObjectId(5a120636e10a9b00012a8759),1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,19,nn,4,3,1,3,3,24,2,42,9,3,6,0,8,,54,0.2
ObjectId(5a120638e10a9b00012a878e),0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,20,nn,1,3,,,,30,2,36,2,5,6,2,8,,54,0.2
ObjectId(5a120638e10a9b00012a878f),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,20,nn,2,3,3,,,36,2,30,2,1,-6,0,4,,13,0.2
ObjectId(5a120638e10a9b00012a8790),1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,20,nn,3,3,3,3,,30,2,36,2,3,6,2,8,,54,0.2
ObjectId(5a120638e10a9b00012a8791),0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,20,nn,4,3,3,3,3,36,2,30,2,4,-6,0,4,,13,0.2
ObjectId(5a12063ce10a9b00012a87c6),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,21,nn,1,3,,,,30,2,36,4,4,6,0,4,,13,0.2
ObjectId(5a12063ce10a9b00012a87c7),1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,21,nn,2,3,3,,,36,4,30,2,5,5,2,8,,54,0.2
ObjectId(5a12063ce10a9b00012a87c8),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,21,nn,3,3,3,3,,30,2,36,4,2,6,0,4,,13,0.2
ObjectId(5a12063ce10a9b00012a87c9),0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,21,nn,4,2,3,3,3,36,4,30,2,2,5,2,8,,54,0.2
ObjectId(5a12063ee10a9b00012a87fe),0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,22,nn,1,3,,,,41,6,36,2,3,-6,0,8,,54,0.2
ObjectId(5a12063ee10a9b00012a87ff),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,22,nn,2,3,3,,,36,2,41,6,5,7,2,4,,13,0.2
ObjectId(5a12063fe10a9b00012a8800),0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,22,nn,3,3,3,3,,41,6,36,2,1,-6,0,8,,54,0.2
ObjectId(5a12063fe10a9b00012a8801),1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,22,nn,4,4,3,3,3,36,2,41,6,4,7,2,4,,13,0.2
ObjectId(5a120641e10a9b00012a8836),1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,23,nn,1,3,,,,43,4,35,6,3,-6,0,4,,13,0.2
ObjectId(5a120641e10a9b00012a8837),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,23,nn,2,3,3,,,35,6,43,4,3,6,2,8,,54,0.2
ObjectId(5a120641e10a9b00012a8838),0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,23,nn,3,3,3,3,,43,4,35,6,2,-6,0,4,,13,0.2
ObjectId(5a120641e10a9b00012a8839),0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,23,nn,4,3,3,3,3,35,6,43,4,5,6,2,8,,54,0.2
ObjectId(5a120644e10a9b00012a886e),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,24,nn,1,4,,,,41,8,37,4,5,7,1,8,,54,0.2
ObjectId(5a120644e10a9b00012a886f),0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,24,nn,2,3,4,,,37,4,41,8,2,-6,0,4,,13,0.2
ObjectId(5a120644e10a9b00012a8870),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,24,nn,3,3,3,4,,41,8,37,4,3,7,1,8,,54,0.2
ObjectId(5a120644e10a9b00012a8871),1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,24,nn,4,3,3,3,4,37,4,41,8,3,-6,0,4,,13,0.2
ObjectId(5a120647e10a9b00012a88a6),0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,25,nn,1,3,,,,31,4,48,9,1,-6,0,4,,13,0.2
ObjectId(5a120647e10a9b00012a88a7),0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,25,nn,2,3,3,,,48,9,31,4,5,6,2,8,,54,0.2
ObjectId(5a120647e10a9b00012a88a8),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,25,nn,3,3,3,3,,31,4,48,9,4,-6,0,4,,13,0.2
ObjectId(5a120647e10a9b00012a88a9),1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,25,nn,4,3,3,3,3,48,9,31,4,3,6,2,8,,54,0.2
ObjectId(5a120649e10a9b00012a88de),0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,26,nn,1,1,,,,44,1,25,4,3,4,5,8,,54,0.2
ObjectId(5a120649e10a9b00012a88df),0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,26,nn,2,3,1,,,25,4,44,1,2,-6,0,4,,13,0.2
ObjectId(5a120649e10a9b00012a88e0),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,26,nn,3,3,3,1,,44,1,25,4,6,4,5,8,,54,0.2
ObjectId(5a120649e10a9b00012a88e1),1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,26,nn,4,3,3,3,1,25,4,44,1,2,-6,0,4,,13,0.2
ObjectId(5a12064ce10a9b00012a8916),0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,Y6RY3HxQZY,27,nn,1,3,,,,19,4,48,6,3,-6,0,4,,13,0.2
ObjectId(5a12064ce10a9b00012a8917),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,QIvY4axwSs,27,nn,2,3,3,,,48,6,19,4,6,6,2,8,,54,0.2
ObjectId(5a12064ce10a9b00012a8918),1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,dKhOda7MaNPgviIWcaextWw1iiEnmt,9kBEGTuxN1,27,nn,3,3,3,3,,19,4,48,6,2,-6,0,4,,13,0.2
ObjectId(5a12064ce10a9b00012a8919),0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,dKhOda7MaNPgviIWcaextWw1iiEnmt,jEoUsC6cHd,27,nn,4,3,3,3,3,48,6,19,4,2,6,2,8,,54,0.2
ObjectId(5a12064fe10a9b00012a894e),0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,1,nn,1,3,,,,0,0,0,0,0,-7,0,0,,3,0.2
ObjectId(5a12064fe10a9b00012a894f),0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,1,nn,2,3,3,,,0,0,0,0,5,6,2,7,,54,0.2
ObjectId(5a12064fe10a9b00012a8950),1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,1,nn,3,4,3,3,,0,0,0,0,4,-7,0,0,,3,0.2
ObjectId(5a12064fe10a9b00012a8951),0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,1,nn,4,3,4,3,3,0,0,0,0,3,6,2,7,,54,0.2
ObjectId(5a120651e10a9b00012a8986),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,2,nn,1,3,,,,6,2,-7,0,4,6,0,7,,54,0.2
ObjectId(5a120651e10a9b00012a8987),0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,2,nn,2,3,3,,,-7,0,6,2,5,6,1,0,,3,0.2
ObjectId(5a120651e10a9b00012a8988),0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,2,nn,3,3,3,3,,6,2,-7,0,2,6,0,7,,54,0.2
ObjectId(5a120652e10a9b00012a8989),1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,2,nn,4,3,3,3,3,-7,0,6,2,2,6,1,0,,3,0.2
ObjectId(5a120654e10a9b00012a89be),0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,3,nn,1,3,,,,-1,1,12,2,5,4,3,0,,3,0.2
ObjectId(5a120654e10a9b00012a89bf),1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,3,nn,2,4,3,,,12,2,-1,1,6,-7,0,7,,54,0.2
ObjectId(5a120654e10a9b00012a89c0),0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,3,nn,3,1,4,3,,-1,1,12,2,2,4,3,0,,3,0.2
ObjectId(5a120654e10a9b00012a89c1),0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,3,nn,4,3,1,4,3,12,2,-1,1,0,-7,0,7,,54,0.2
ObjectId(5a120657e10a9b00012a89f6),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,4,nn,1,3,,,,5,2,3,4,4,6,1,7,,54,0.2
ObjectId(5a120657e10a9b00012a89f7),0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,4,nn,2,3,3,,,3,4,5,2,3,6,0,0,,3,0.2
ObjectId(5a120657e10a9b00012a89f8),0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,4,nn,3,3,3,3,,5,2,3,4,3,6,1,7,,54,0.2
ObjectId(5a120657e10a9b00012a89f9),0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,4,nn,4,3,3,3,3,3,4,5,2,3,6,0,0,,3,0.2
ObjectId(5a12065ae10a9b00012a8a2e),0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,5,nn,1,3,,,,9,4,11,3,2,-6,0,0,,3,0.2
ObjectId(5a12065ae10a9b00012a8a2f),1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,5,nn,2,6,3,,,11,3,9,4,6,9,0,7,,54,0.2
ObjectId(5a12065ae10a9b00012a8a30),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,5,nn,3,3,6,3,,9,4,11,3,2,-6,0,0,,3,0.2
ObjectId(5a12065ae10a9b00012a8a31),0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,5,nn,4,3,3,6,3,11,3,9,4,3,9,0,7,,54,0.2
ObjectId(5a12065ce10a9b00012a8a66),1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,7v271QBw8s,6,nn,1,3,,,,20,3,3,4,4,6,0,7,,54,0.2
ObjectId(5a12065ce10a9b00012a8a67),0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,6,nn,2,3,3,,,3,4,20,3,4,6,1,0,,3,0.2
ObjectId(5a12065ce10a9b00012a8a68),0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,6,nn,3,3,3,3,,20,3,3,4,2,6,0,7,,54,0.2
ObjectId(5a12065ce10a9b00012a8a69),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,6,nn,4,3,3,3,3,3,4,20,3,3,6,1,0,,3,0.2
ObjectId(5a12065fe10a9b00012a8a9e),0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,Knk1m39qlP,7,nn,1,3,,,,9,5,26,3,5,6,4,0,,3,0.2
ObjectId(5a12065fe10a9b00012a8a9f),0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,BQeP2d5bK5,7,nn,2,3,3,,,26,3,9,5,1,-6,0,7,,54,0.2
ObjectId(5a12065fe10a9b00012a8aa0),1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,GmIk3pKZTzSFiLBJjZQXNJ0vrn6FQ0,LwJJD4QlvW,7,nn,3,3,3,3,,9,5,26,3,5,6,4,0,,3,0.2
